Index,Título do PR,URL,Data de Criação,Data de Fechamento,Total de Revisões,Decisão da Revisão,Total de Adições,Total de Remoções,Total de Arquivos Alterados,Comprimento da Descrição,Tempo de Análise (horas),Total de Comentários,Total de Participantes
3,Run isort on the imports,https://github.com/sherlock-project/sherlock/pull/50,2018-12-31T06:28:01Z,2019-01-02T09:57:13Z,1,MERGED,9,5,1,445,51.486666666666665,1,3
4,Added 9GAG support,https://github.com/sherlock-project/sherlock/pull/61,2019-01-02T19:46:18Z,2019-01-03T00:28:14Z,1,MERGED,5,0,1,0,4.698888888888889,1,4
5,"Add ""regexCheck"" for Facebook and Flipboard",https://github.com/sherlock-project/sherlock/pull/64,2019-01-03T01:26:26Z,2019-01-04T21:50:55Z,3,MERGED,4,2,1,292,44.408055555555556,12,4
6,[Alternative] - Solve issue 5 with Colorama.,https://github.com/sherlock-project/sherlock/pull/71,2019-01-03T10:29:09Z,2019-01-03T21:36:26Z,1,MERGED,10,5,2,498,11.12138888888889,7,4
7,Script for installing packages in linux,https://github.com/sherlock-project/sherlock/pull/72,2019-01-03T11:52:51Z,2019-01-04T16:01:41Z,5,MERGED,11,0,1,494,28.147222222222222,9,3
1,adds examples and readme documentation,https://github.com/openai/openai-cookbook/pull/1,2022-05-31T21:06:15Z,2022-06-03T00:05:29Z,1,MERGED,61151,11,28,0,50.98722222222222,0,2
2,[Mike] Fix link,https://github.com/openai/openai-cookbook/pull/2,2022-06-09T21:29:18Z,2022-06-10T00:32:27Z,1,MERGED,1,1,1,76,3.0525,1,3
3,fixes a few links,https://github.com/openai/openai-cookbook/pull/3,2022-06-10T00:46:56Z,2022-06-10T02:08:08Z,1,MERGED,3,3,1,0,1.3533333333333333,0,2
4,Adding transaction classification notebooks,https://github.com/openai/openai-cookbook/pull/26,2022-10-20T22:47:29Z,2022-10-27T00:50:50Z,8,MERGED,2950,0,5,336,146.05583333333334,0,2
5,Added .default scope to URI to get token using DefaultAzureCredential,https://github.com/openai/openai-cookbook/pull/36,2022-11-18T17:29:15Z,2022-12-12T19:24:06Z,1,MERGED,1,1,1,120,577.9141666666667,0,2
6,Fix a few typos,https://github.com/openai/openai-cookbook/pull/40,2022-12-10T00:18:14Z,2022-12-12T19:22:42Z,1,MERGED,3,3,1,0,67.07444444444444,0,2
7,Only get_embedding once,https://github.com/openai/openai-cookbook/pull/46,2022-12-23T20:30:48Z,2023-01-09T00:07:43Z,1,MERGED,1,1,1,322,387.6152777777778,1,2
8,line-wrap comment in code block for readability,https://github.com/openai/openai-cookbook/pull/47,2022-12-23T20:46:49Z,2023-01-10T18:47:20Z,1,MERGED,2,1,1,181,430.0086111111111,2,3
9,Azure OpenAI GA,https://github.com/openai/openai-cookbook/pull/50,2022-12-27T08:57:09Z,2023-01-14T03:57:21Z,1,MERGED,355,55,3,121,427.00333333333333,2,3
10,Remove obsolete reference to old embedding engines,https://github.com/openai/openai-cookbook/pull/54,2023-01-04T03:00:25Z,2023-01-09T00:06:09Z,1,MERGED,0,7,1,0,117.09555555555555,0,2
11,Initial commit of vector database example with new embeddings,https://github.com/openai/openai-cookbook/pull/56,2023-01-05T09:56:40Z,2023-02-06T17:20:01Z,31,MERGED,905,0,3,170,775.3891666666667,5,5
1,add Base16 color scheme,https://github.com/Eugeny/tabby/pull/52,2017-07-04T05:47:17Z,2017-07-04T14:15:18Z,2,MERGED,59,5,6,754,8.466944444444444,2,2
2,feat(tab): enable cycle tab selection,https://github.com/Eugeny/tabby/pull/261,2017-12-14T05:50:52Z,2017-12-14T18:48:49Z,2,MERGED,17,6,2,931,12.965833333333334,2,2
3,"Update Windows icon, more room for tabs",https://github.com/Eugeny/tabby/pull/462,2018-10-10T11:31:19Z,2018-10-10T13:56:14Z,1,MERGED,23,98,6,0,2.415277777777778,0,2
4,Feature/rename tab qol,https://github.com/Eugeny/tabby/pull/568,2018-12-14T22:58:51Z,2018-12-19T09:17:09Z,2,MERGED,33,4,7,342,106.305,3,2
5,Update windows-swca dependency,https://github.com/Eugeny/tabby/pull/633,2019-01-29T20:38:23Z,2019-01-30T15:48:12Z,3,MERGED,15,11,4,0,19.163611111111113,0,2
1,Register based approach,https://github.com/FuelLabs/fuel-core/pull/2,2020-10-07T15:31:57Z,2020-11-26T17:17:03Z,1,MERGED,20626,0,11,10,1201.7516666666668,1,2
2,Updates to match spec,https://github.com/FuelLabs/fuel-core/pull/6,2020-12-20T15:02:44Z,2020-12-30T20:25:47Z,1,MERGED,1784,58,6,269,245.38416666666666,0,2
3,Update opcodes list,https://github.com/FuelLabs/fuel-core/pull/9,2021-05-03T22:20:43Z,2021-05-25T18:49:19Z,14,MERGED,2771,4127,41,387,524.4766666666667,1,3
4,Add test and format CI,https://github.com/FuelLabs/fuel-core/pull/12,2021-05-18T21:34:11Z,2021-05-19T13:20:17Z,5,MERGED,164,143,10,150,15.768333333333333,4,4
5,Update test CI,https://github.com/FuelLabs/fuel-core/pull/13,2021-05-19T22:09:07Z,2021-05-20T18:35:26Z,1,MERGED,9,1,1,86,20.43861111111111,0,2
6,Remove Travis config,https://github.com/FuelLabs/fuel-core/pull/14,2021-05-25T18:52:03Z,2021-05-25T21:27:57Z,1,MERGED,0,80,2,0,2.598333333333333,0,2
7,Change LW and SW to word-aligned immediate,https://github.com/FuelLabs/fuel-core/pull/16,2021-05-26T17:21:23Z,2021-05-26T22:36:23Z,3,MERGED,12,6,2,155,5.25,0,2
8,Mint and burn,https://github.com/FuelLabs/fuel-core/pull/18,2021-05-26T22:37:13Z,2021-05-30T22:27:22Z,8,MERGED,819,215,17,0,95.83583333333333,2,3
9,Rename crate to `fuel-core`,https://github.com/FuelLabs/fuel-core/pull/19,2021-05-31T11:24:09Z,2021-05-31T16:44:47Z,3,MERGED,22,21,13,169,5.3438888888888885,0,4
10,Add data backend traits,https://github.com/FuelLabs/fuel-core/pull/20,2021-05-31T21:23:46Z,2021-06-03T17:12:24Z,2,MERGED,542,489,30,268,67.81055555555555,2,2
11,Remove VM implementation from repo,https://github.com/FuelLabs/fuel-core/pull/21,2021-06-03T17:10:10Z,2021-06-03T21:16:57Z,1,MERGED,6,3546,35,0,4.1130555555555555,1,2
12,Removal of custom rustfmt,https://github.com/FuelLabs/fuel-core/pull/22,2021-06-04T07:20:03Z,2021-06-04T14:44:13Z,1,MERGED,0,2,1,0,7.402777777777778,0,2
13,Transactional storage,https://github.com/FuelLabs/fuel-core/pull/23,2021-06-09T01:22:09Z,2021-08-20T00:11:21Z,36,MERGED,1775,101,23,514,1726.82,1,4
14,GraphQL + DAP structure,https://github.com/FuelLabs/fuel-core/pull/25,2021-06-22T18:37:35Z,2021-06-29T20:15:30Z,14,MERGED,4633,16,19,0,169.63194444444446,0,2
15,Add GraphQL tx service,https://github.com/FuelLabs/fuel-core/pull/26,2021-06-29T22:49:30Z,2021-07-08T01:58:03Z,14,MERGED,293,63,21,0,195.1425,1,3
16,Add README documentation,https://github.com/FuelLabs/fuel-core/pull/27,2021-07-12T21:39:13Z,2021-07-14T10:50:22Z,5,MERGED,585,1,3,0,37.185833333333335,5,3
17,Use localhost instead of all zeroes for GraphQL,https://github.com/FuelLabs/fuel-core/pull/28,2021-07-16T19:51:59Z,2021-07-17T13:23:10Z,2,MERGED,2,2,2,287,17.51972222222222,0,3
18,Fix usages of optional deps & default features ,https://github.com/FuelLabs/fuel-core/pull/30,2021-08-20T01:27:56Z,2021-08-20T02:39:17Z,1,MERGED,22,8,6,379,1.1891666666666667,2,2
19,Refactor GraphQL interfaces and client structure,https://github.com/FuelLabs/fuel-core/pull/31,2021-08-24T19:04:37Z,2021-08-25T20:22:46Z,12,MERGED,235,301,25,459,25.3025,0,3
20,Custom indexers,https://github.com/FuelLabs/fuel-core/pull/33,2021-08-31T19:30:24Z,2021-11-08T22:23:44Z,41,MERGED,4072,16,69,683,1658.888888888889,0,4
21,Use prefix for directory and not just commit message,https://github.com/FuelLabs/fuel-core/pull/36,2021-09-02T00:45:12Z,2021-09-02T02:51:24Z,1,MERGED,1,1,1,86,2.1033333333333335,0,2
22,Stable axum + health endpoint,https://github.com/FuelLabs/fuel-core/pull/37,2021-09-02T03:41:09Z,2021-09-02T05:28:05Z,1,MERGED,46,5,7,183,1.7822222222222222,0,2
23,remove unused deps,https://github.com/FuelLabs/fuel-core/pull/38,2021-09-03T16:58:50Z,2021-09-13T18:40:29Z,1,MERGED,1,9,2,18,241.69416666666666,0,2
24,CI Caching + Stable Rust,https://github.com/FuelLabs/fuel-core/pull/39,2021-09-13T18:18:38Z,2021-09-20T15:51:13Z,1,MERGED,3047,2,4,614,165.54305555555555,0,2
25,Containerize Repo (Docker & K8),https://github.com/FuelLabs/fuel-core/pull/40,2021-09-14T16:46:45Z,2021-10-22T05:39:02Z,16,MERGED,150,0,4,31,900.8713888888889,0,3
26,Blocks,https://github.com/FuelLabs/fuel-core/pull/41,2021-09-27T08:26:31Z,2021-11-02T18:18:04Z,18,MERGED,5298,930,63,914,873.8591666666666,0,3
27,Remove automatic deployment of binaries,https://github.com/FuelLabs/fuel-core/pull/42,2021-09-29T19:21:38Z,2021-09-30T01:54:10Z,1,MERGED,0,152,1,25,6.542222222222223,0,2
28,update to latest vm,https://github.com/FuelLabs/fuel-core/pull/45,2021-10-28T03:30:05Z,2021-10-28T16:53:51Z,4,MERGED,135,90,7,165,13.39611111111111,1,3
29,Update to handle breaking vm api changes,https://github.com/FuelLabs/fuel-core/pull/46,2021-10-30T18:34:59Z,2021-11-01T21:18:33Z,3,MERGED,4,4,2,97,50.72611111111111,0,3
30,Update Dockerfile,https://github.com/FuelLabs/fuel-core/pull/47,2021-11-02T17:54:31Z,2021-11-03T12:30:21Z,2,MERGED,2,2,1,169,18.59722222222222,1,3
31,Query transactions by account,https://github.com/FuelLabs/fuel-core/pull/51,2021-11-03T23:29:07Z,2021-11-04T19:12:44Z,6,MERGED,618,89,18,367,19.726944444444445,2,3
32,added kustomize example,https://github.com/FuelLabs/fuel-core/pull/54,2021-11-04T21:29:44Z,2021-11-16T12:50:05Z,2,MERGED,81,71,7,409,279.33916666666664,3,3
33,Database performance bugfix,https://github.com/FuelLabs/fuel-core/pull/57,2021-11-05T20:25:33Z,2021-11-05T22:28:31Z,1,MERGED,119,19,5,339,2.0494444444444446,0,2
34,System deps for fuel-core,https://github.com/FuelLabs/fuel-core/pull/58,2021-11-09T00:57:23Z,2021-11-09T20:50:53Z,7,MERGED,26,1,1,220,19.891666666666666,3,4
35,Get rid of compiler warnings,https://github.com/FuelLabs/fuel-core/pull/65,2021-11-09T11:50:04Z,2021-11-09T23:24:51Z,1,MERGED,60,67,8,0,11.579722222222221,1,2
36,Use cranelift by default,https://github.com/FuelLabs/fuel-core/pull/68,2021-11-12T06:56:17Z,2021-11-15T18:50:38Z,1,MERGED,25,7,3,52,83.90583333333333,1,2
37,Eliminate fuel core dependency in fuel-client,https://github.com/FuelLabs/fuel-core/pull/69,2021-11-15T16:56:52Z,2021-11-18T11:04:04Z,13,MERGED,463,85,19,843,66.12,2,3
38,Genesis State,https://github.com/FuelLabs/fuel-core/pull/70,2021-11-19T01:17:03Z,2021-11-22T21:39:35Z,8,MERGED,1328,147,27,1345,92.37555555555555,2,2
39,Update fuel-vm,https://github.com/FuelLabs/fuel-core/pull/72,2021-11-20T14:01:41Z,2021-11-23T00:22:43Z,1,MERGED,173,50,6,185,58.35055555555556,1,2
1,add release config,https://github.com/louislam/uptime-kuma/pull/38,2021-07-13T16:54:13Z,2022-04-14T03:32:43Z,5,MERGED,20609,6970,2,228,6586.641666666666,8,4
2,Small Change,https://github.com/louislam/uptime-kuma/pull/54,2021-07-15T16:10:13Z,2021-10-12T16:43:16Z,1,MERGED,1,1,1,45,2136.5508333333332,3,5
3,Feat: Handle DNS multiple A Records,https://github.com/louislam/uptime-kuma/pull/57,2021-07-16T04:25:13Z,2021-07-22T06:18:42Z,1,MERGED,98,27,2,1003,145.89138888888888,3,5
4,Fix `require-v-for-key` (from `eslint-plugin-vue`),https://github.com/louislam/uptime-kuma/pull/74,2021-07-18T01:12:26Z,2021-07-22T03:16:19Z,2,MERGED,25,30,10,220,98.06472222222222,0,2
5,Implement retries (#56),https://github.com/louislam/uptime-kuma/pull/86,2021-07-19T16:33:01Z,2021-07-22T16:11:24Z,8,MERGED,81,8,13,1344,71.63972222222222,2,4
6,Display certificate Info (#1),https://github.com/louislam/uptime-kuma/pull/91,2021-07-21T04:22:10Z,2021-07-26T15:05:17Z,13,MERGED,214,8,8,398,130.7186111111111,5,5
7,Add a /metrics endpoint for Prometheus monitoring,https://github.com/louislam/uptime-kuma/pull/101,2021-07-22T07:22:46Z,2021-07-27T15:21:48Z,17,MERGED,231,2,5,319,127.98388888888888,6,3
8,Add ESLint and StyleLint,https://github.com/louislam/uptime-kuma/pull/113,2021-07-26T00:39:50Z,2021-07-28T12:53:00Z,11,MERGED,1288,1131,33,318,60.21944444444444,8,4
9,Certificate renewal notifications,https://github.com/louislam/uptime-kuma/pull/116,2021-07-27T05:35:05Z,2021-10-23T13:30:39Z,5,MERGED,41315,9852,225,0,2119.926111111111,8,33
10,Fix: Update ESLint to handle class static member ,https://github.com/louislam/uptime-kuma/pull/121,2021-07-29T06:34:41Z,2021-07-30T07:21:15Z,3,MERGED,41,9,4,134,24.77611111111111,8,3
1,Documentation: does make easier copies of some command lines codes,https://github.com/AppFlowy-IO/AppFlowy/pull/5,2021-11-14T17:48:40Z,2021-11-15T02:41:53Z,1,MERGED,6,2,1,0,8.886944444444444,1,3
2,[rust]: fix code point issue,https://github.com/AppFlowy-IO/AppFlowy/pull/32,2021-11-18T22:56:45Z,2021-11-20T16:51:33Z,3,MERGED,70,8,4,0,41.913333333333334,1,2
3,Fixed a typo,https://github.com/AppFlowy-IO/AppFlowy/pull/35,2021-11-19T07:24:13Z,2021-11-19T11:35:40Z,1,MERGED,1,1,1,0,4.190833333333333,1,2
4,add linux build,https://github.com/AppFlowy-IO/AppFlowy/pull/55,2021-11-21T03:06:34Z,2021-11-22T00:26:29Z,1,MERGED,37,8,2,0,21.331944444444446,1,2
5,Fixed Icon Issue in Linux,https://github.com/AppFlowy-IO/AppFlowy/pull/58,2021-11-21T07:21:10Z,2021-11-22T11:29:20Z,1,MERGED,322,50,79,0,28.136111111111113,4,2
6,fix backend build,https://github.com/AppFlowy-IO/AppFlowy/pull/66,2021-11-21T15:49:16Z,2021-11-22T01:01:47Z,1,MERGED,4,5,3,174,9.20861111111111,0,2
7,Fix backend compilation + adding fallback for docker container,https://github.com/AppFlowy-IO/AppFlowy/pull/95,2021-11-24T19:23:12Z,2021-12-02T07:42:47Z,3,MERGED,17,0,2,55,180.32638888888889,2,2
8,Updated Linux build document,https://github.com/AppFlowy-IO/AppFlowy/pull/133,2021-12-10T18:39:29Z,2021-12-11T14:29:02Z,2,MERGED,56,39,1,336,19.825833333333332,0,2
9,Add i18n/zh-CN support,https://github.com/AppFlowy-IO/AppFlowy/pull/139,2021-12-13T15:24:58Z,2021-12-15T00:48:24Z,6,MERGED,246,2,3,29,33.39055555555556,0,3
10,"Changed string ""Untitles"" to ""Untitled""",https://github.com/AppFlowy-IO/AppFlowy/pull/142,2021-12-13T21:56:05Z,2021-12-14T03:03:04Z,1,MERGED,3,3,2,11,5.116388888888889,0,2
1,Fix typo in index.md,https://github.com/PKUFlyingPig/cs-self-learning/pull/6,2021-12-12T15:28:32Z,2021-12-13T03:35:33Z,1,MERGED,2,2,1,0,12.116944444444444,0,3
2,format issue at csdiy.wiki: duke coursera C markdown format fix.,https://github.com/PKUFlyingPig/cs-self-learning/pull/140,2022-04-16T14:12:36Z,2022-04-16T16:03:20Z,1,MERGED,3,3,1,232,1.8455555555555556,0,3
3,Update CS61A.md,https://github.com/PKUFlyingPig/cs-self-learning/pull/150,2022-05-08T15:15:44Z,2022-05-11T15:43:10Z,1,MERGED,2,0,1,69,72.45722222222223,3,2
4,"[New Course] Add ""Digital Design and Computer Architecture""",https://github.com/PKUFlyingPig/cs-self-learning/pull/156,2022-05-11T01:02:19Z,2022-05-11T06:58:45Z,3,MERGED,23,0,2,0,5.940555555555555,0,2
1,Add new translation functionality and run prettier,https://github.com/facebook/docusaurus/pull/4,2017-07-07T22:30:21Z,2017-07-12T18:56:12Z,5,MERGED,2024,1192,43,592,116.43083333333334,4,3
2,Update examples script to print messages and move docs/blog examples …,https://github.com/facebook/docusaurus/pull/14,2017-07-12T23:25:48Z,2017-07-18T19:13:27Z,3,MERGED,30,5,8,29,139.79416666666665,3,4
3,Use flag for server port number,https://github.com/facebook/docusaurus/pull/15,2017-07-13T20:41:17Z,2017-07-13T22:06:14Z,1,MERGED,6,4,2,88,1.4158333333333333,4,4
4,Fix search bar positioning in header,https://github.com/facebook/docusaurus/pull/16,2017-07-13T22:28:41Z,2017-07-17T18:54:57Z,3,MERGED,3,0,1,193,92.43777777777778,1,3
5,Fix translation functionality to properly condense whitespace and parse escaped characters,https://github.com/facebook/docusaurus/pull/17,2017-07-14T23:30:33Z,2017-07-17T03:34:27Z,1,MERGED,18,3,3,781,52.065,0,3
6,Add Recent Posts button at bottom of blog posts,https://github.com/facebook/docusaurus/pull/20,2017-07-17T18:51:38Z,2017-07-17T23:19:05Z,1,MERGED,19,0,2,537,4.4575,0,3
7,Skip processing any docs with empty/no front matter instead of throwing error,https://github.com/facebook/docusaurus/pull/21,2017-07-17T19:30:21Z,2017-07-17T23:19:25Z,1,MERGED,9,0,2,513,3.8177777777777777,0,3
8,Use information from one file for doc sidebars instead of front matter,https://github.com/facebook/docusaurus/pull/22,2017-07-17T22:29:58Z,2017-08-03T00:00:41Z,1,MERGED,179,23,8,1421,385.51194444444445,6,4
9,Add and update documentation,https://github.com/facebook/docusaurus/pull/23,2017-07-19T22:54:58Z,2017-07-21T00:02:35Z,4,MERGED,222,19,4,0,25.126944444444444,0,3
10,Initial website set-up for Docusaurus,https://github.com/facebook/docusaurus/pull/25,2017-07-27T23:23:29Z,2017-08-07T17:38:27Z,9,MERGED,550,66,27,331,258.24944444444446,4,4
11,Write CNAME file if custom domain,https://github.com/facebook/docusaurus/pull/26,2017-07-28T15:07:20Z,2017-08-10T18:37:26Z,2,MERGED,6,0,1,503,315.50166666666667,7,4
12,Refactor API,https://github.com/facebook/docusaurus/pull/27,2017-07-31T23:34:04Z,2017-08-03T00:00:41Z,6,MERGED,267,115,9,1300,48.44361111111111,10,5
13,Add versioning functionality,https://github.com/facebook/docusaurus/pull/28,2017-08-03T18:07:01Z,2017-08-08T18:39:43Z,3,MERGED,704,155,14,3986,120.545,3,3
14,Add versioning document,https://github.com/facebook/docusaurus/pull/33,2017-08-07T20:55:40Z,2017-08-08T20:58:41Z,2,MERGED,53,1,2,135,24.05027777777778,0,3
15,Add site preparation doc,https://github.com/facebook/docusaurus/pull/41,2017-08-07T22:29:46Z,2017-08-08T18:43:41Z,2,MERGED,70,0,2,126,20.231944444444444,0,3
16,Creating a site basics,https://github.com/facebook/docusaurus/pull/48,2017-08-08T16:03:51Z,2017-08-08T18:45:58Z,3,MERGED,53,0,2,0,2.7019444444444445,0,3
17,Update the Algolia search information,https://github.com/facebook/docusaurus/pull/49,2017-08-08T17:21:11Z,2017-08-08T18:47:19Z,1,MERGED,55,21,3,121,1.4355555555555555,0,3
18,Commands API Reference,https://github.com/facebook/docusaurus/pull/50,2017-08-08T18:00:12Z,2017-08-16T19:51:52Z,5,MERGED,116,0,2,426,193.86111111111111,1,4
19,Update search guide,https://github.com/facebook/docusaurus/pull/54,2017-08-08T21:24:42Z,2017-08-10T19:24:52Z,1,MERGED,14,0,1,51,46.00277777777778,0,3
20,[WIP] Publishing your site Guide,https://github.com/facebook/docusaurus/pull/55,2017-08-08T22:40:19Z,2017-09-29T22:31:28Z,9,MERGED,87,1,2,0,1247.8525,4,4
21,New logos!,https://github.com/facebook/docusaurus/pull/57,2017-08-09T16:42:27Z,2017-08-10T23:58:30Z,1,MERGED,302,10,10,118,31.2675,1,4
22,Basic blog guide,https://github.com/facebook/docusaurus/pull/59,2017-08-09T18:41:23Z,2017-08-16T18:52:55Z,4,MERGED,44,0,2,76,168.19222222222223,3,4
23,Update example files and examples script,https://github.com/facebook/docusaurus/pull/60,2017-08-09T21:24:53Z,2017-08-10T23:34:01Z,1,MERGED,352,146,27,506,26.15222222222222,1,3
24,Add better error messages for most common cases,https://github.com/facebook/docusaurus/pull/61,2017-08-09T23:23:41Z,2017-08-10T20:46:59Z,1,MERGED,60,12,9,65,21.388333333333332,0,3
25,Add script to rename existing version,https://github.com/facebook/docusaurus/pull/66,2017-08-14T21:03:26Z,2017-08-15T18:13:59Z,1,MERGED,137,1,2,0,21.175833333333333,1,3
26,Add Pages and Styles API doc,https://github.com/facebook/docusaurus/pull/67,2017-08-15T19:36:10Z,2017-08-16T22:53:44Z,2,MERGED,141,0,2,38,27.29277777777778,0,4
27,Add custom pages guide,https://github.com/facebook/docusaurus/pull/69,2017-08-15T22:01:49Z,2017-08-16T22:54:01Z,3,MERGED,36,0,2,0,24.87,0,4
28,Add docusaurus-init package and update copy-examples.js,https://github.com/facebook/docusaurus/pull/70,2017-08-16T22:51:58Z,2017-09-06T20:00:46Z,4,MERGED,94,0,4,356,501.14666666666665,5,5
29,[WIP] Add support for code blocks,https://github.com/facebook/docusaurus/pull/71,2017-08-25T23:29:12Z,2017-09-29T21:47:07Z,1,MERGED,180,55,2,2929,838.2986111111111,2,2
30,Small CSS adjustments.,https://github.com/facebook/docusaurus/pull/79,2017-09-01T21:59:38Z,2017-09-25T19:52:59Z,2,MERGED,36,14,2,88,573.8891666666667,3,3
1,Write default config when not found,https://github.com/alacritty/alacritty/pull/74,2017-01-06T05:00:32Z,2017-01-06T19:20:15Z,1,MERGED,15,2,2,2,14.328611111111112,1,2
2,Make it compile on stable Rust (almost),https://github.com/alacritty/alacritty/pull/131,2017-01-07T00:46:41Z,2017-01-07T05:51:25Z,2,MERGED,225,95,16,763,5.078888888888889,8,5
3,"Add ""shell"" option to config",https://github.com/alacritty/alacritty/pull/138,2017-01-07T02:08:09Z,2017-01-07T17:46:29Z,7,MERGED,34,6,5,80,15.63888888888889,3,6
4,Stop cursor from moving past right screen edge,https://github.com/alacritty/alacritty/pull/145,2017-01-07T02:55:45Z,2017-01-07T19:43:10Z,1,MERGED,6,1,1,159,16.790277777777778,1,2
5,Fixes a slew of bounds issues.,https://github.com/alacritty/alacritty/pull/164,2017-01-07T08:07:21Z,2017-01-07T18:20:02Z,2,MERGED,38,30,1,538,10.211388888888889,9,3
6,Better bounds checking.,https://github.com/alacritty/alacritty/pull/216,2017-01-07T21:55:28Z,2017-01-08T05:24:55Z,8,MERGED,58,40,1,236,7.490833333333334,26,3
7,add suggestive fallback messages on unavailable fonts,https://github.com/alacritty/alacritty/pull/238,2017-01-08T21:32:48Z,2017-01-13T05:21:15Z,2,MERGED,4,2,2,51,103.8075,4,2
8,Fixing panic on cat /dev/urandom,https://github.com/alacritty/alacritty/pull/268,2017-01-10T06:11:49Z,2017-01-10T07:19:08Z,3,MERGED,27,14,1,602,1.1219444444444444,3,2
9,Allow arguments in shell option,https://github.com/alacritty/alacritty/pull/274,2017-01-10T12:16:14Z,2017-01-24T06:46:00Z,9,MERGED,92,24,4,381,330.49611111111113,9,3
